"emp_no","birth_date","first_name","last_name","gender","hire_date"
412302,"1962-01-04","Marsha","Macedo","M","1986-01-19"
412332,"1952-08-30","Eirik","Basagni","M","1986-01-24"
412599,"1957-08-18","Nahla","Bamford","F","1986-01-23"
412461,"1960-05-10","Premsyl","Rosaz","M","1986-01-21"
412479,"1952-12-21","Bangqing","Talmon","M","1986-01-12"
412666,"1964-07-24","Jessie","Showalter","M","1986-01-17"
412687,"1964-06-06","Mingzeng","Smeets","M","1986-01-05"
412783,"1962-10-23","Elzbieta","Birta","M","1986-01-30"
412814,"1964-04-27","Khalid","Dahlbom","M","1986-01-02"
412840,"1955-11-14","Alexius","Qiwen","F","1986-01-11"
413166,"1955-03-11","Koldo","Salverda","M","1986-01-18"
412946,"1961-07-02","Arno","Gammage","M","1986-01-10"
413195,"1954-07-25","Sachin","Halloran","F","1986-01-04"
413218,"1964-10-07","Vitaly","Negoita","M","1986-01-13"
413671,"1952-02-04","Aral","Moehrke","F","1986-01-08"
413488,"1960-01-28","Wojceich","Ciolek","F","1986-01-16"
413508,"1963-04-27","Mahmut","Trogemann","M","1986-01-30"
413536,"1956-12-12","Zhilian","Luby","M","1986-01-21"
413864,"1962-06-10","Shigeu","Baik","M","1986-01-09"
413786,"1963-11-27","Uinam","Gulak","F","1986-01-06"
413843,"1957-03-22","Shahab","Rando","M","1986-01-16"
413939,"1963-06-01","Gill","Rissanen","M","1986-01-22"
414430,"1963-06-11","Kazuhiko","Ferretti","F","1986-01-27"
414045,"1961-03-08","Akhilish","Spataro","M","1986-01-02"
414256,"1955-04-06","Rosalie","Nannarelli","F","1986-01-21"
414357,"1963-10-19","Pranas","Baek","M","1986-01-01"
414466,"1953-12-24","Sastry","Chinal","M","1986-01-05"
414721,"1953-05-24","Shigeu","Kieras","M","1986-01-30"
414978,"1952-07-15","Sorina","Jiafu","F","1986-01-04"
415015,"1953-06-26","Anyuan","Pokrovskii","M","1986-01-31"
415169,"1959-01-22","Yishay","Selvestrel","M","1986-01-04"
414908,"1956-04-27","Jiann","Tagansky","F","1986-01-18"
415363,"1965-01-19","Conal","Shackell","F","1986-01-25"
415376,"1954-08-28","Sungwon","Range","M","1986-01-01"
416135,"1962-12-06","Sailaja","Luon","F","1986-01-05"
415594,"1960-04-15","Udaiprakash","Solares","F","1986-01-13"
415746,"1952-04-21","Miyeon","Egerstedt","M","1986-01-16"
416174,"1954-06-08","Shay","Kuhnemann","F","1986-01-19"
416190,"1954-11-26","Jaideep","Berztiss","M","1986-01-20"
416375,"1958-11-26","Collette","Wynblatt","M","1986-01-22"
416250,"1959-05-04","Marie","Michaels","M","1986-01-25"
416393,"1964-01-22","Chiranjit","Valette","F","1986-01-13"
416836,"1955-01-02","Gino","Erev","M","1986-01-12"
416452,"1954-04-14","Venkatesan","Malabarba","F","1986-01-28"
416492,"1965-01-15","Kannan","Meriste","M","1986-01-12"
416861,"1960-09-17","Hatem","Orsini","F","1986-01-19"
416905,"1957-07-30","Vidar","Serra","M","1986-01-29"
417078,"1955-01-21","Shigenori","Sethi","M","1986-01-02"
417105,"1959-01-24","Lijia","Rettelbach","F","1986-01-01"
417366,"1958-11-05","Kristine","Unni","M","1986-01-08"
417011,"1962-04-22","Mototsugu","Genin","M","1986-01-20"
417399,"1953-08-05","Moto","Pulkowski","F","1986-01-24"
417459,"1963-08-14","Xiaoqiang","Wolniewicz","M","1986-01-24"
417291,"1963-06-03","Georgy","Backhouse","F","1986-01-09"
418282,"1963-12-11","Yechiam","Luit","M","1986-01-17"
417540,"1963-03-01","Marek","Aamodt","F","1986-01-31"
417559,"1962-11-18","Boaz","Minakawa","M","1986-01-27"
417602,"1957-03-04","Reinhard","Bierbaum","M","1986-01-03"
417876,"1953-12-19","Hirochika","Milicic","M","1986-01-16"
417922,"1958-05-07","Ziyad","Bhattacharjee","M","1986-01-01"
418284,"1962-05-10","Beshir","Zlotek","F","1986-01-20"
418332,"1961-04-19","Koichi","Cannard","F","1986-01-21"
418711,"1953-09-25","Feipei","Christianini","F","1986-01-28"
418416,"1956-06-01","Mitsuyuki","Szilard","M","1986-01-22"
418761,"1964-09-24","Geoffry","Gornas","F","1986-01-19"
418821,"1955-06-09","Amalendu","Thiran","F","1986-01-14"
418838,"1962-08-21","Barun","Hitomi","M","1986-01-07"
418764,"1964-05-16","Shaleah","Mitchem","M","1986-01-30"
418867,"1961-04-16","Akhilish","Salinas","F","1986-01-25"
418986,"1954-02-21","Kwangho","Warwick","M","1986-01-10"
418904,"1956-12-16","Denis","Hanratty","F","1986-01-19"
419064,"1962-01-10","Cheong","Janetzko","F","1986-01-09"
419581,"1954-07-18","Kotesh","Benaini","F","1986-01-19"
419195,"1964-08-24","Gopalakrishnan","Sadowski","F","1986-01-12"
419374,"1952-06-12","Yoshinari","Pollacia","M","1986-01-29"
419804,"1962-05-02","Francoise","Kossowski","F","1986-01-14"
419639,"1963-11-07","Charmane","Chepyzhov","M","1986-01-10"
419862,"1955-01-31","Odinaldo","Bressoud","M","1986-01-04"
419646,"1953-01-28","Vasilis","Pulkowski","F","1986-01-19"
419870,"1952-09-14","Zongyan","Ligten","M","1986-01-10"
420001,"1960-05-16","Kaijung","Khamsi","M","1986-01-31"
420200,"1961-01-29","Haldun","Shinomoto","M","1986-01-13"
420049,"1962-10-18","Anoosh","Eiron","M","1986-01-07"
420273,"1963-01-09","Hidefumi","Picco","F","1986-01-25"
420282,"1962-08-09","Basil","Erol","F","1986-01-31"
420421,"1956-09-08","Stepehn","Makinen","F","1986-01-17"
420290,"1957-04-26","Rosalyn","Snedden","M","1986-01-14"
420470,"1960-01-19","Mayumi","Serre","F","1986-01-29"
420779,"1962-05-07","Gennadi","Plesums","F","1986-01-17"
420824,"1960-03-28","Hausi","Schiettecatte","M","1986-01-06"
420839,"1955-02-01","Randi","Levergood","M","1986-01-12"
420799,"1963-03-22","Bernt","Menyhert","M","1986-01-06"
420990,"1963-02-18","Suebskul","Marrevee","M","1986-01-15"
421026,"1963-09-29","Georgy","Tyugu","M","1986-01-24"
421050,"1955-09-12","Zita","Olivero","M","1986-01-25"
421331,"1961-04-16","Wanqing","Lorie","F","1986-01-11"
421146,"1956-05-20","Arco","Schiettecatte","M","1986-01-22"
421159,"1963-01-17","Hilary","Madeira","F","1986-01-06"
421170,"1957-02-24","Lokesh","Orlowski","F","1986-01-20"
421199,"1954-08-08","Irene","Laurillard","F","1986-01-18"
421579,"1962-12-10","Aruna","Mundy","F","1986-01-23"
421872,"1962-01-02","Phule","Azulay","M","1986-01-06"
421671,"1961-12-16","Genta","Benner","M","1986-01-08"
421721,"1953-09-26","Shao","Reinhart","F","1986-01-01"
422028,"1958-06-05","Mamdouh","Ghandeharizadeh","M","1986-01-08"
421753,"1963-01-03","Giordano","Moffat","M","1986-01-04"
422481,"1954-05-19","Irene","Fujisaki","M","1986-01-11"
421902,"1952-08-01","Ingmar","Francisci","M","1986-01-09"
421968,"1959-04-30","Toshimo","Hegner","F","1986-01-15"
422406,"1961-07-31","Kamran","Muhlberg","F","1986-01-04"
422513,"1960-07-26","Morrie","Vernadat","F","1986-01-06"
422724,"1963-04-18","Yuichiro","Asrin","F","1986-01-25"
422587,"1954-07-03","Mohit","Speek","F","1986-01-14"
422729,"1959-02-14","Roded","Hagimont","M","1986-01-07"
423079,"1963-11-15","Leucio","Picci","M","1986-01-17"
422688,"1957-03-01","Margareta","Schnelling","F","1986-01-06"
422860,"1964-07-27","Divier","Quaggetto","F","1986-01-05"
422911,"1959-07-17","Kwangjo","Peral","M","1986-01-02"
423248,"1958-10-01","Ronnie","Stafford","M","1986-01-22"
423543,"1955-03-20","Oldrich","Acton","M","1986-01-14"
423375,"1956-08-18","Karsten","Pollacia","M","1986-01-13"
423452,"1961-06-14","Fumino","Foote","F","1986-01-30"
423497,"1955-05-18","Luisa","Driscoll","M","1986-01-16"
423547,"1961-12-15","Foong","Stavenow","F","1986-01-14"
423705,"1954-07-25","Christ","Kaelbling","F","1986-01-08"
423579,"1954-05-09","Gopalakrishnan","Etalle","M","1986-01-11"
423604,"1960-01-16","Hyuckchul","Lemarechal","F","1986-01-15"
424017,"1959-11-22","Jianwen","Janocha","M","1986-01-30"
423808,"1961-06-13","Kankanahalli","Hofmeyr","M","1986-01-11"
424450,"1958-08-06","Dzung","Jervis","M","1986-01-01"
424123,"1958-07-19","Arto","Bugaenko","F","1986-01-11"
424142,"1953-09-02","Turgut","Larfeldt","F","1986-01-22"
424729,"1960-03-05","Brewster","Rodier","F","1986-01-11"
424379,"1953-01-02","Menkae","Murtagh","F","1986-01-27"
424744,"1955-11-17","Qingxiang","Butterworth","F","1986-01-09"
424765,"1952-08-08","Lillian","Azevdeo","M","1986-01-06"
424811,"1954-03-23","Tomokazu","Reutenauer","F","1986-01-31"
424812,"1953-12-11","Martina","Taneja","F","1986-01-03"
424975,"1959-03-14","Alejandro","Sudbeck","M","1986-01-22"
424688,"1956-08-18","Zdislav","Peral","F","1986-01-18"
424689,"1957-02-21","Nitsan","Llado","F","1986-01-20"
424701,"1957-05-31","Danco","Puoti","M","1986-01-28"
424983,"1957-05-17","Mana","Marshall","F","1986-01-09"
425002,"1963-11-28","Roddy","Sommen","M","1986-01-23"
425013,"1952-03-02","Mariusz","Fargier","M","1986-01-14"
425183,"1963-11-12","Irena","Puppe","M","1986-01-28"
424909,"1960-10-17","Marsha","Papsdorf","F","1986-01-30"
424940,"1964-05-25","Faiza","Rathonyi","F","1986-01-12"
425406,"1960-12-20","Aemilian","Papadias","M","1986-01-23"
425649,"1964-01-09","Suvo","Byoun","M","1986-01-29"
425558,"1952-10-04","Mayumi","Baja","M","1986-01-20"
425942,"1952-02-10","Frazer","Litvinov","M","1986-01-02"
425814,"1956-07-15","Xiaoqiang","Thisen","M","1986-01-21"
425948,"1954-11-25","Bikash","Matzke","M","1986-01-30"
425997,"1956-01-25","Elgin","Besselaar","M","1986-01-02"
426254,"1952-03-09","Jenwei","Kornyak","F","1986-01-16"
426125,"1957-02-24","Gopalakrishnan","Luon","M","1986-01-11"
426468,"1958-02-18","Kensyu","Kornyak","F","1986-01-06"
426344,"1960-11-04","Lakshmi","Thisen","M","1986-01-29"
426347,"1964-10-23","Kendra","Sabnani","F","1986-01-08"
426778,"1958-03-24","Zongyan","Yemenis","F","1986-01-26"
427222,"1958-02-09","Rafael","Jervis","F","1986-01-11"
426601,"1964-07-24","Holgard","Benantar","F","1986-01-11"
426653,"1961-12-05","Anestis","Decleir","M","1986-01-11"
427028,"1953-09-02","Saddek","Bernardeschi","M","1986-01-14"
427030,"1957-12-21","Kshitij","Garnham","M","1986-01-22"
427243,"1964-07-11","Hisao","Alblas","M","1986-01-14"
427749,"1953-01-03","Basant","Valtorta","M","1986-01-12"
427352,"1960-12-03","Renee","Rabejac","M","1986-01-17"
427540,"1960-04-16","Genevieve","Eiter","F","1986-01-04"
428097,"1957-09-17","Fuqing","Hiroyama","F","1986-01-30"
427614,"1961-05-28","Jinpo","Itschner","M","1986-01-16"
427991,"1960-11-14","Kersti","Mapelli","M","1986-01-25"
428003,"1954-06-04","Shirish","Yamaashi","M","1986-01-16"
428005,"1953-11-03","Torsten","Byoun","F","1986-01-08"
428037,"1959-11-20","Dines","Felcyn","M","1986-01-05"
428349,"1957-10-22","Kwangyoen","Massonet","F","1986-01-19"
428617,"1957-09-02","Haldon","Stassinopoulos","M","1986-01-27"
428705,"1954-12-14","Tommaso","Adachi","F","1986-01-16"
428552,"1955-05-08","Shigeaki","Berendt","M","1986-01-07"
428891,"1960-12-03","Ziyad","Heping","M","1986-01-18"
429037,"1956-11-28","Doowon","Larfeldt","M","1986-01-22"
428817,"1957-11-18","Haldon","Gluchowski","M","1986-01-25"
429848,"1960-02-03","Danco","Lundstrom","M","1986-01-02"
429403,"1957-08-26","Mara","Wursthorn","F","1986-01-17"
429431,"1954-11-30","Huiqun","Reutenauer","M","1986-01-27"
429521,"1960-02-27","Moty","Badache","M","1986-01-19"
429941,"1958-11-25","Shaowei","Manderick","F","1986-01-27"
429746,"1961-01-23","Trygve","Polajnar","M","1986-01-09"
430244,"1954-02-28","Halsur","Perng","M","1986-01-14"
430154,"1956-09-30","Jackson","Angiulli","F","1986-01-08"
430475,"1961-12-15","Tonia","Trystram","M","1986-01-03"
430392,"1960-03-12","Jinya","Marrakchi","M","1986-01-03"
430556,"1961-06-28","Arlette","Boguraev","M","1986-01-01"
431010,"1959-10-09","Jianwen","Capobianchi","M","1986-01-14"
430697,"1963-02-05","Moss","Vakili","M","1986-01-17"
431325,"1959-01-04","Valter","Egerstedt","F","1986-01-03"
430900,"1964-06-24","Arunas","Hertweck","F","1986-01-08"
431132,"1958-09-02","Ranga","Sudbeck","M","1986-01-04"
431390,"1960-03-03","Szabolcs","Kabayashi","M","1986-01-12"
431473,"1963-06-17","Reinhard","Hertweck","F","1986-01-26"
431491,"1958-08-11","Cristinel","Szilard","F","1986-01-27"
431520,"1957-03-01","Dhritiman","Christ","M","1986-01-16"
432056,"1955-02-07","Jouko","Spinelli","M","1986-01-26"
431630,"1953-01-06","Chaoyi","Murrill","M","1986-01-17"
431844,"1959-09-01","Hatem","Lenart","M","1986-01-26"
431903,"1957-08-12","Shounak","Dulin","M","1986-01-25"
432258,"1964-04-13","Bilhanan","Engberts","M","1986-01-28"
432320,"1955-08-26","Luise","Bridgland","F","1986-01-15"
432511,"1958-03-30","Ewing","Baalen","M","1986-01-03"
432512,"1953-10-22","Pranjal","Colorni","M","1986-01-22"
432533,"1953-06-28","Kazuyasu","Pileggi","M","1986-01-16"
432566,"1955-10-15","Dzung","Orlowski","M","1986-01-04"
432419,"1953-01-25","Yifei","Brookner","F","1986-01-02"
432855,"1955-07-25","Kiyotoshi","Encarnacion","F","1986-01-10"
432624,"1957-02-17","Jinya","Standera","M","1986-01-07"
432661,"1963-11-26","Francoise","Quittner","F","1986-01-13"
432911,"1956-03-22","Djenana","Soloway","M","1986-01-08"
433167,"1961-02-09","Peer","Manderick","M","1986-01-27"
433028,"1961-01-16","Yuqun","Spieker","M","1986-01-10"
433047,"1958-07-20","Chikako","Weiland","M","1986-01-20"
433222,"1958-09-21","Zissis","Bratsberg","M","1986-01-19"
433424,"1961-03-17","Yongqiao","Dulay","F","1986-01-01"
433703,"1956-11-19","Guenter","Halloran","F","1986-01-07"
433806,"1956-03-24","Conor","Hmelo","M","1986-01-04"
433662,"1959-07-27","Chenxi","Krichel","M","1986-01-22"
433840,"1962-05-27","Shaw","Giarratana","M","1986-01-07"
434089,"1954-01-29","Mamdouh","Bratten","F","1986-01-21"
433955,"1953-04-21","Niteen","Daescu","F","1986-01-02"
433999,"1963-11-04","Morrie","Anick","F","1986-01-25"
434033,"1954-06-18","Sedat","Itzfeldt","M","1986-01-29"
434063,"1959-09-13","Fumitake","Birke","M","1986-01-11"
434249,"1955-05-07","Malu","Bonifati","F","1986-01-18"
434111,"1953-03-16","Satoru","Demeyer","F","1986-01-17"
434206,"1964-11-15","Elrique","Angelov","F","1986-01-30"
434743,"1961-08-14","Chiradeep","Salverda","F","1986-01-31"
434441,"1961-04-27","Jahangir","Miyakawa","F","1986-01-03"
434850,"1964-04-21","Hilari","Munro","F","1986-01-12"
434949,"1952-03-10","Hausi","Lores","M","1986-01-01"
434977,"1952-07-28","Arvin","Scallan","F","1986-01-22"
434989,"1957-03-24","Trygve","Malabarba","M","1986-01-08"
434857,"1957-12-13","Tayeb","Haumacher","F","1986-01-16"
434866,"1958-05-15","Tadahiro","Pauthner","F","1986-01-25"
435163,"1958-03-07","Henk","Bharadwaj","F","1986-01-03"
435245,"1956-11-16","Christoph","Coullard","M","1986-01-05"
435043,"1962-12-19","Eric","Gunderson","M","1986-01-03"
435273,"1963-02-21","Jiong","Michaels","F","1986-01-04"
435465,"1952-07-28","Gio","Boguraev","F","1986-01-05"
435481,"1953-12-09","Aloke","Glinert","M","1986-01-03"
435483,"1962-10-31","Shalesh","Luiz","M","1986-01-17"
435623,"1955-09-07","Paraskevi","Demos","M","1986-01-11"
435844,"1959-12-15","Rayond","Hoogerwoord","F","1986-01-17"
435689,"1958-07-24","Krassimir","Bazzichi","M","1986-01-21"
435803,"1957-07-21","Jianhua","Shigei","M","1986-01-20"
435806,"1952-08-21","Moie","Ventosa","M","1986-01-27"
436085,"1957-04-27","Jiann","Akazan","M","1986-01-27"
436484,"1954-08-27","Florina","Dehkordi","M","1986-01-24"
435992,"1954-07-27","Kish","Herber","F","1986-01-27"
436333,"1956-07-15","Idoia","Ramsey","F","1986-01-19"
436531,"1961-11-29","Taegyun","Hiraishi","M","1986-01-02"
436548,"1959-02-14","Patricia","Clemencon","M","1986-01-16"
436550,"1956-01-05","Florina","Perng","F","1986-01-29"
436590,"1961-06-24","Paloma","Brookner","F","1986-01-24"
437074,"1954-01-04","Jiang","Falco","M","1986-01-04"
436661,"1956-07-19","Goa","Mitzlaff","M","1986-01-11"
436683,"1963-12-09","Shao","Schmezko","F","1986-01-23"
436697,"1955-06-28","Xinan","Sanella","F","1986-01-12"
436707,"1957-08-09","Kiyomitsu","Loncour","F","1986-01-14"
437083,"1963-09-23","Mara","Lukaszewicz","M","1986-01-08"
437310,"1961-06-23","Shuichi","Skafidas","M","1986-01-05"
437327,"1959-02-18","Isamu","Conte","F","1986-01-31"
437200,"1958-07-09","Frederique","Roccetti","F","1986-01-13"
437352,"1959-09-14","Divine","Binkley","M","1986-01-17"
437399,"1963-07-24","Make","Birnbaum","M","1986-01-30"
437414,"1959-01-04","Arnould","Kavvadias","F","1986-01-03"
437726,"1962-12-22","Mitsuyuki","Merlo","M","1986-01-16"
437745,"1956-03-23","Mahendra","Gurbaxani","F","1986-01-27"
437990,"1956-04-28","Rafael","Danner","M","1986-01-31"
437934,"1958-02-20","Xinglin","Hennings","M","1986-01-15"
438010,"1955-07-30","Barna","Marsiglia","M","1986-01-23"
438490,"1958-12-11","Evgueni","Poehlman","F","1986-01-15"
438155,"1952-03-02","Arunachalam","Murtafg","M","1986-01-13"
438206,"1963-07-29","Martina","Feinberg","M","1986-01-25"
438879,"1963-11-10","Chriss","Hasham","M","1986-01-22"
438415,"1956-05-22","Fai","Iwayama","F","1986-01-08"
438645,"1957-04-27","Kristinn","Barbanera","M","1986-01-09"
438656,"1962-05-01","Toshiko","Iacovou","F","1986-01-19"
438904,"1961-11-02","Dinkar","Penttonen","M","1986-01-21"
438744,"1959-04-04","Stamatina","Czaja","M","1986-01-20"
438915,"1954-01-19","Marsha","Szilard","F","1986-01-02"
439225,"1954-09-10","Chenye","Kuszyk","F","1986-01-14"
439072,"1954-07-04","Snehasis","Kavanagh","M","1986-01-18"
439272,"1954-09-25","Aris","Nitta","F","1986-01-15"
440150,"1953-03-30","Luigi","Lorcy","M","1986-01-10"
439316,"1964-06-06","Tsvetan","Antonakopoulos","M","1986-01-22"
439600,"1957-07-11","Subbu","Kawashimo","M","1986-01-16"
439679,"1963-05-20","Eran","Sudbeck","M","1986-01-22"
439975,"1962-01-02","Harngdar","Emiris","M","1986-01-06"
440036,"1961-02-26","Pranav","Vecchio","F","1986-01-04"
440379,"1962-03-09","Tran","Brendel","F","1986-01-30"
440322,"1963-11-14","Mingsen","Wuwongse","F","1986-01-03"
440471,"1960-12-24","Berni","Morris","F","1986-01-13"
440346,"1959-04-30","Petter","Perez","M","1986-01-19"
440362,"1963-04-20","Bader","Harllee","F","1986-01-15"
440712,"1960-04-21","Shridhar","Zeleznik","M","1986-01-25"
440545,"1959-12-03","Slavian","Tchuente","M","1986-01-03"
440548,"1955-05-16","Szabolcs","Eastman","M","1986-01-02"
440582,"1954-05-30","Elliott","Kawashima","M","1986-01-09"
440915,"1957-08-11","Maia","Schreiter","F","1986-01-23"
440931,"1953-12-29","Yinghua","Dratva","F","1986-01-07"
440951,"1958-10-10","Franziska","Chiodo","F","1986-01-26"
440809,"1962-02-18","Sariel","Liesche","F","1986-01-25"
441265,"1957-07-15","Siamak","Ramsey","F","1986-01-19"
441840,"1964-03-22","Stein","Thiran","F","1986-01-01"
441131,"1955-04-13","Mandell","Covnot","M","1986-01-10"
441849,"1957-04-15","Khalil","Msuda","F","1986-01-27"
441927,"1954-08-05","Diederik","Oxman","F","1986-01-06"
442786,"1953-01-22","Jianhao","Lagarias","M","1986-01-08"
442649,"1954-03-30","Utz","Vendrig","F","1986-01-07"
442697,"1964-09-14","Morris","Budinsky","M","1986-01-16"
442853,"1963-04-08","Chenye","Lalonde","M","1986-01-06"
442758,"1957-06-08","Arra","Llado","M","1986-01-10"
443073,"1959-11-06","Nalini","Vendrig","F","1986-01-28"
442943,"1960-12-09","Bluma","Syang","M","1986-01-26"
443121,"1954-12-08","Valdiodio","Goldhammer","M","1986-01-20"
442996,"1961-05-17","Alejandra","Baranowski","M","1986-01-04"
443840,"1955-05-04","Oguz","Fairtlough","F","1986-01-29"
443218,"1954-11-22","Xiahua","Noriega","M","1986-01-08"
443523,"1961-08-28","Prasadram","Fandrianto","M","1986-01-07"
443733,"1952-05-17","Volkmar","Welham","M","1986-01-11"
443747,"1952-04-12","Sorina","Genther","M","1986-01-11"
443754,"1952-10-29","Mansur","Stranks","M","1986-01-25"
444312,"1955-01-21","Baocai","Polajnar","F","1986-01-19"
444071,"1959-09-20","Shaibal","Hasham","M","1986-01-31"
444072,"1964-08-15","Naftaly","Peral","M","1986-01-30"
444079,"1957-03-04","Gully","Baezner","M","1986-01-11"
444080,"1957-09-10","Honesty","Oxenboll","M","1986-01-20"
444101,"1961-01-24","Valery","Chelton","F","1986-01-04"
444541,"1957-02-03","Emran","Pelc","M","1986-01-11"
444500,"1963-05-09","Remzi","Fendler","M","1986-01-05"
444610,"1958-01-31","Xuejun","Denos","M","1986-01-03"
444650,"1952-06-04","Cristinel","Ghelli","M","1986-01-05"
444803,"1963-01-02","Lene","Eldridge","F","1986-01-31"
444677,"1960-08-19","Miyeon","Matzat","M","1986-01-08"
445380,"1956-10-05","Morrie","Smeets","M","1986-01-06"
444934,"1955-05-24","Oddvar","Attimonelli","F","1986-01-30"
444941,"1959-02-13","Premal","Sankaranarayanan","F","1986-01-31"
445033,"1959-10-25","Shen","Merkl","F","1986-01-15"
445270,"1963-01-17","Stamatina","Przulj","M","1986-01-28"
445610,"1958-11-22","Emdad","Bratsberg","M","1986-01-27"
445630,"1955-01-21","Bangqing","Rosch","M","1986-01-14"
445650,"1960-11-19","Emdad","Mandelberg","M","1986-01-28"
445804,"1964-01-20","Percy","Mondadori","M","1986-01-12"
445812,"1959-10-11","Ramalingam","Vilarrasa","M","1986-01-16"
445833,"1959-06-22","Juyoung","Stanger","M","1986-01-01"
445690,"1956-03-14","Larisa","Otillio","F","1986-01-19"
446030,"1954-01-01","Mahmut","Peris","F","1986-01-06"
445884,"1960-05-05","Martijn","Angel","F","1986-01-29"
445940,"1962-06-23","Flemming","Merli","F","1986-01-14"
446301,"1959-06-17","Hidde","Sichman","F","1986-01-03"
446525,"1960-04-17","Xiaocheng","Klyachko","F","1986-01-08"
446457,"1963-09-06","Abdelghani","Heiserman","M","1986-01-15"
446488,"1958-12-27","Uriel","Baby","F","1986-01-23"
447462,"1954-12-09","Mart","Pileggi","F","1986-01-10"
446516,"1952-10-14","Kristin","Schlegelmilch","F","1986-01-21"
447011,"1959-06-24","Guangming","Pashtan","M","1986-01-03"
447324,"1961-01-09","Vasilii","Kilgour","F","1986-01-30"
447422,"1959-03-04","Gil","Bael","M","1986-01-10"
447426,"1957-05-06","Bodh","Diderrich","M","1986-01-29"
447513,"1959-07-27","Domenick","Salinas","F","1986-01-22"
447798,"1960-02-28","Geoffrey","Hofman","M","1986-01-17"
447604,"1957-02-18","Ibibia","Dayang","F","1986-01-29"
447686,"1959-07-08","Kinh","Heping","M","1986-01-21"
448016,"1963-07-30","Ymte","Tsukune","M","1986-01-23"
448264,"1962-12-08","Takanari","Bugrara","M","1986-01-06"
448364,"1954-08-13","Xuedong","Sinitsyn","F","1986-01-03"
448498,"1953-11-21","Ishfaq","Joslin","M","1986-01-24"
448210,"1952-08-25","Marc","Hoppenstand","F","1986-01-09"
448225,"1957-03-12","Josyula","Rijsenbrij","M","1986-01-12"
448242,"1959-05-18","Elgin","Munoz","M","1986-01-21"
448702,"1958-09-05","Fayez","Fujisaki","F","1986-01-11"
448755,"1954-03-05","Masaki","Reeker","M","1986-01-01"
448944,"1952-09-04","Keung","Ghelli","M","1986-01-29"
448860,"1954-09-17","Jixiang","Gecseg","M","1986-01-21"
448994,"1965-01-12","Haldun","Syang","M","1986-01-27"
448887,"1963-01-27","Gad","Merel","M","1986-01-17"
449013,"1954-07-29","Xiping","Collette","F","1986-01-12"
449040,"1955-11-23","Parke","Irland","F","1986-01-25"
449054,"1963-10-08","Heeju","Veldwijk","M","1986-01-31"
449264,"1953-03-31","Martins","Serra","F","1986-01-11"
449323,"1954-05-25","Woody","Fujisawa","M","1986-01-03"
449363,"1952-12-29","Marco","Schahn","M","1986-01-28"
449370,"1964-04-14","Fayez","Botman","F","1986-01-22"
449752,"1963-04-14","Srinidhi","Strandh","F","1986-01-07"
449498,"1961-02-25","Tua","Czap","M","1986-01-26"
449516,"1956-12-23","Ziyad","Birge","M","1986-01-05"
449754,"1960-10-25","Cullen","Lupu","M","1986-01-16"
450049,"1961-07-27","Nitsan","Chvatal","F","1986-01-27"
449885,"1960-12-02","Shridhar","Pappas","F","1986-01-31"
449962,"1955-04-19","Marsal","Heystek","F","1986-01-27"
449975,"1964-09-12","Susumu","Cesareni","M","1986-01-25"
450316,"1958-07-21","Shietung","Hettesheimer","M","1986-01-04"
450248,"1953-04-12","Nigel","Zaiane","M","1986-01-24"
450323,"1961-08-26","Mahendra","Bernardeschi","F","1986-01-27"
450622,"1953-09-12","Xuejun","Undy","F","1986-01-31"
450828,"1963-01-25","Youngkon","Zwicker","F","1986-01-15"
450843,"1962-10-18","Khalid","Schiper","M","1986-01-08"
450907,"1958-05-19","Mitsuyuki","Jarecki","F","1986-01-12"
451057,"1961-12-19","Barna","Mamelak","F","1986-01-17"
451234,"1954-04-17","Jingling","Glowinski","F","1986-01-31"
451478,"1963-05-11","Lech","Luca","M","1986-01-21"
451787,"1963-05-06","Phuoc","Gruenwald","M","1986-01-05"
451794,"1954-02-20","Masali","Constantine","F","1986-01-03"
451823,"1953-11-04","Alejandro","Janocha","F","1986-01-19"
451620,"1964-10-29","Mohd","Rotem","F","1986-01-09"
451621,"1955-06-10","Premsyl","Shimshoni","M","1986-01-30"
451642,"1953-12-27","JoAnne","Hiyoshi","M","1986-01-11"
451672,"1956-08-15","Krisda","Brendel","F","1986-01-30"
451824,"1964-05-25","Tru","Gulik","M","1986-01-17"
452016,"1958-08-20","Gunilla","Thummel","F","1986-01-28"
452093,"1954-09-02","Fun","Menhoudj","M","1986-01-11"
452124,"1958-09-15","Badri","Beausoleil","M","1986-01-27"
451908,"1952-05-22","Xinglin","Polajnar","M","1986-01-14"
452136,"1964-08-03","Khaled","Rabejac","F","1986-01-29"
451939,"1956-10-21","Satoru","Haldar","M","1986-01-12"
451956,"1962-08-12","Toshimori","Furudate","M","1986-01-12"
452197,"1961-03-06","Yishai","Shinomoto","M","1986-01-07"
452705,"1952-10-06","Takanari","Wursthorn","F","1986-01-25"
452312,"1954-01-31","Kaijung","Portugali","F","1986-01-17"
452314,"1961-10-26","Gao","Naudin","M","1986-01-28"
452382,"1952-05-19","Bokyung","Rahier","M","1986-01-21"
452394,"1960-09-16","Chikara","Danlos","F","1986-01-29"
452566,"1961-09-12","Pranav","Chenney","M","1986-01-16"
452583,"1959-12-07","Murthy","Ghandeharizadeh","F","1986-01-21"
452709,"1956-08-30","Mara","Taubman","M","1986-01-24"
452729,"1958-05-16","Takushi","Khalil","F","1986-01-26"
